ID,electricity_consumption
14574,355.65714
14575,373.06866
14576,409.24054
14577,383.08768
14578,366.7057
14579,347.00253
14580,386.09784
14581,343.83167
14582,383.1053
14583,314.42798
14584,362.52316
14585,363.85272
14586,354.55164
14587,363.20615
14588,358.78827
14589,376.79385
14590,412.882
14591,371.90808
15144,287.29874
15145,302.49298
15146,306.41867
15147,324.0102
15148,301.84302
15149,306.72083
15150,285.27963
15151,257.2612
15152,289.0703
15153,297.71005
15154,270.698
15155,299.86807
15156,295.4742
15157,309.22583
15158,322.8237
15159,285.60925
15160,282.793
15161,348.67676
15162,297.48312
15163,304.96228
15164,329.2167
15165,290.06085
15166,312.516
15167,324.43356
15168,309.49582
15169,316.8023
15170,334.63666
15171,303.3204
15172,300.2472
15173,288.11133
15174,318.18082
15175,287.2832
15176,338.66525
15177,299.67578
15178,301.3383
15179,296.69415
15180,306.82263
15181,337.70135
15182,303.93402
15183,301.9931
15184,330.4572
15185,313.10098
15186,287.0924
15187,329.46326
15188,302.5227
15189,309.24304
15190,328.23157
15191,297.37756
15192,332.6808
15193,339.71832
15194,336.26147
15195,373.34406
15196,360.49783
15197,344.9349
15198,340.99197
15199,290.5629
15200,306.23846
15201,266.85434
15202,350.65576
15203,321.98923
15204,341.17657
15205,343.10233
15206,336.33554
15207,273.45026
15208,341.46695
15209,317.9968
15210,244.44539
15211,307.1628
15212,278.06107
15213,282.0964
15214,247.2469
15215,286.4929
15216,301.2696
15217,326.66953
15218,322.33353
15219,339.6699
15220,286.9447
15221,293.88254
15222,293.18408
15223,267.81992
15224,317.00882
15225,273.05713
15226,310.9537
15227,311.00278
15228,287.3155
15229,268.31528
15230,290.8979
15231,210.78195
15232,212.98764
15233,307.135
15234,277.38916
15235,319.8069
15236,261.99625
15237,307.10306
15238,323.31857
15239,284.2427
15240,301.14023
15241,294.3395
15242,337.6865
15243,294.4823
15244,315.4831
15245,316.39526
15246,271.02277
15247,304.66638
15248,347.16266
15249,295.23276
15250,337.82452
15251,308.2705
15252,350.04074
15253,317.6828
15254,291.65393
15255,245.2172
15256,264.57285
15257,260.21542
15258,247.70546
15259,277.9294
15260,196.15031
15261,222.30357
15262,211.7299
15263,236.5945
15264,233.02184
15265,250.23561
15266,253.67929
15267,221.99818
15268,226.17052
15269,233.81346
15270,221.86885
15271,201.0666
15272,229.22365
15273,172.63705
15274,198.5956
15275,218.83633
15276,186.64198
15277,218.04362
15278,197.32106
15279,172.56796
15280,177.38777
15281,231.74742
15282,181.66554
15283,208.83269
15284,171.53944
15285,212.55609
15286,212.82207
15287,229.44833
15288,247.68407
15289,246.7803
15290,241.02643
15291,227.45644
15292,256.53375
15293,252.61601
15294,234.93132
15295,230.83482
15296,265.65292
15297,199.40443
15298,214.53279
15299,241.68138
15300,214.6962
15301,233.86014
15302,228.45091
15303,202.37996
15304,208.90184
15305,241.71686
15306,230.00352
15307,286.7078
15308,260.51584
15309,273.1005
15310,251.22198
15311,277.38544
15312,281.71185
15313,259.66104
15314,274.65906
15315,266.45456
15316,256.69812
15317,268.75
15318,253.8561
15319,250.07713
15320,297.42065
15321,208.59395
15322,224.71901
15323,232.90868
15324,258.83383
15325,251.09726
15326,261.75015
15327,192.82002
15328,222.13214
15329,264.51834
15330,249.30492
15331,271.93405
15332,220.97794
15333,299.45013
15334,291.84488
15335,303.57324
15888,383.39664
15889,437.4325
15890,354.33612
15891,364.04776
15892,322.2563
15893,291.53586
15894,328.14328
15895,338.01874
15896,433.73303
15897,346.77933
15898,309.80325
15899,302.04282
15900,278.40482
15901,255.42589
15902,227.02261
15903,240.50435
15904,223.70042
15905,240.65964
15906,289.70316
15907,277.97156
15908,413.284
15909,362.24692
15910,326.49225
15911,426.45697
15912,461.96753
15913,465.0213
15914,491.41705
15915,422.68066
15916,375.37244
15917,388.7066
15918,429.38135
15919,277.1377
15920,307.1966
15921,382.31534
15922,314.1171
15923,352.3776
15924,430.30588
15925,387.61884
15926,390.1824
15927,380.96506
15928,393.71854
15929,472.30017
15930,398.1621
15931,441.6461
15932,456.1421
15933,454.63107
15934,426.57938
15935,460.4038
15936,516.8174
15937,501.49747
15938,476.45358
15939,495.00024
15940,456.0037
15941,524.2018
15942,549.88385
15943,470.35638
15944,430.90652
15945,424.02795
15946,301.35458
15947,443.6446
15948,518.0141
15949,532.6334
15950,603.34564
15951,517.4013
15952,597.9085
15953,505.86145
15954,503.66986
15955,518.8742
15956,598.6629
15957,495.38904
15958,509.41464
15959,366.74323
15960,584.40686
15961,457.26544
15962,484.5537
15963,558.11774
15964,502.34732
15965,478.8844
15966,400.7188
15967,449.7987
15968,543.8041
15969,397.97778
15970,460.14334
15971,403.56912
15972,349.09
15973,284.62222
15974,283.42303
15975,261.13104
15976,254.25002
15977,253.17458
15978,225.05309
15979,258.0768
15980,221.2424
15981,249.69067
15982,209.37975
15983,220.46848
15984,237.49138
15985,253.33162
15986,284.06436
15987,243.63094
15988,291.69952
15989,286.9384
15990,251.45454
15991,268.51187
15992,264.768
15993,232.22893
15994,242.4933
15995,248.03491
15996,246.98984
15997,267.90964
15998,258.8872
15999,248.41928
16000,270.2877
16001,273.8826
16002,251.94044
16003,328.73013
16004,344.53552
16005,360.28036
16006,358.37164
16007,449.79953
16008,380.37836
16009,430.9081
16010,394.4863
16011,382.82394
16012,380.96527
16013,351.88174
16014,340.75522
16015,350.51968
16016,404.05582
16017,276.21878
16018,310.46884
16019,309.50705
16020,359.43344
16021,436.78442
16022,395.4501
16023,241.27896
16024,460.56125
16025,365.41052
16026,250.71808
16027,262.90747
16028,238.00403
16029,282.1179
16030,211.67125
16031,227.25562
16032,235.9331
16033,206.313
16034,257.5186
16035,236.05624
16036,303.19867
16037,279.94894
16038,325.53824
16039,275.1906
16040,281.02356
16041,219.17125
16042,235.23372
16043,232.8013
16044,239.9066
16045,262.88577
16046,255.60587
16047,237.99068
16048,248.30513
16049,273.7902
16050,238.97919
16051,285.8064
16052,236.83586
16053,291.9437
16054,214.44647
16055,229.14638
16608,220.26263
16609,209.46921
16610,241.95369
16611,248.84541
16612,247.8769
16613,239.50829
16614,245.94008
16615,273.57135
16616,266.01172
16617,242.91829
16618,239.66425
16619,238.91405
16620,230.96994
16621,251.9066
16622,224.66104
16623,222.22131
16624,237.61388
16625,250.32741
16626,237.28923
16627,274.00095
16628,266.78012
16629,264.18057
16630,230.25656
16631,256.31848
16632,392.36514
16633,394.68057
16634,341.59583
16635,368.61157
16636,347.78333
16637,310.73413
16638,370.54932
16639,391.44724
16640,428.08017
16641,376.52792
16642,331.71283
16643,310.9525
16644,258.5817
16645,300.32068
16646,321.50415
16647,241.84673
16648,303.9722
16649,282.68756
16650,328.24893
16651,340.0957
16652,415.32727
16653,420.43893
16654,358.4961
16655,446.85327
16656,428.66037
16657,477.39786
16658,421.4597
16659,383.01688
16660,353.54398
16661,370.3561
16662,411.12665
16663,337.3538
16664,402.551
16665,351.2863
16666,405.90988
16667,271.0723
16668,229.79407
16669,254.65706
16670,233.82053
16671,218.02077
16672,222.82378
16673,252.67404
16674,225.98256
16675,243.99136
16676,247.01329
16677,268.43134
16678,223.97392
16679,242.90854
16680,265.4223
16681,228.03049
16682,255.27794
16683,242.62056
16684,232.0848
16685,257.25983
16686,241.79207
16687,249.65367
16688,252.69463
16689,245.89804
16690,238.84363
16691,235.22998
16692,215.84924
16693,244.26471
16694,227.30904
16695,219.22359
16696,223.97345
16697,256.57156
16698,237.68811
16699,252.91486
16700,242.45708
16701,291.18088
16702,272.09683
16703,308.5858
16704,319.95154
16705,294.4525
16706,374.11768
16707,323.6885
16708,287.48297
16709,299.6751
16710,401.64374
16711,363.8513
16712,428.65005
16713,379.93918
16714,375.0755
16715,332.97028
16716,345.45496
16717,455.45547
16718,479.51123
16719,319.45453
16720,429.79288
16721,419.4816
16722,456.4006
16723,437.63766
16724,449.07336
16725,460.7846
16726,216.67569
16727,218.36977
16728,244.05167
16729,212.09097
16730,239.14943
16731,229.6604
16732,247.04851
16733,247.88339
16734,241.59572
16735,255.41954
16736,246.01866
16737,238.02544
16738,251.13388
16739,242.73483
16740,229.73497
16741,245.01364
16742,236.5753
16743,229.35202
16744,238.28654
16745,263.89417
16746,239.17636
16747,257.39307
16748,270.6204
16749,273.75974
16750,309.58038
16751,267.3345
16752,321.53925
16753,325.30307
16754,356.60834
16755,397.7912
16756,344.16846
16757,325.0609
16758,353.69568
16759,348.3811
16760,395.97614
16761,310.84402
16762,302.38858
16763,299.5303
16764,236.73726
16765,283.5224
16766,255.60423
16767,238.24301
16768,250.92418
16769,304.50897
16770,277.88644
16771,384.39682
16772,354.18036
16773,446.10776
16774,377.2229
16775,328.01898
16776,329.2568
16777,349.41132
16778,291.00787
16779,300.96417
16780,255.88972
16781,263.20142
16782,262.85776
16783,269.94257
16784,269.36545
16785,256.31482
16786,262.12228
16787,247.78925
16788,234.15836
16789,265.85236
16790,240.02556
16791,233.04565
16792,239.63168
16793,294.416
16794,250.70584
16795,273.79953
16796,267.87204
16797,285.67166
16798,258.14038
16799,264.5084
17352,274.94202
17353,360.1924
17354,330.17065
17355,282.46432
17356,302.6695
17357,251.22974
17358,324.2306
17359,247.3776
17360,234.6322
17361,229.51625
17362,261.4928
17363,265.77856
17364,254.40323
17365,301.95325
17366,349.3449
17367,333.02786
17368,275.3682
17369,380.46545
17370,292.43958
17371,233.38568
17372,235.03575
17373,245.82428
17374,200.69403
17375,220.58199
17376,213.22943
17377,200.04677
17378,199.49304
17379,204.96042
17380,206.98311
17381,219.29308
17382,231.21802
17383,219.20003
17384,216.29678
17385,208.77516
17386,219.06929
17387,215.28696
17388,212.6574
17389,240.92305
17390,222.15811
17391,211.52444
17392,236.11932
17393,278.07382
17394,277.99158
17395,283.68918
17396,283.38843
17397,300.06335
17398,258.1645
17399,339.17947
17400,351.8277
17401,277.61395
17402,312.55435
17403,273.13278
17404,296.26794
17405,295.5325
17406,326.19363
17407,260.01196
17408,236.0532
17409,266.62305
17410,268.05023
17411,266.92715
17412,297.10974
17413,316.0116
17414,300.35953
17415,268.5253
17416,294.18155
17417,318.38068
17418,394.71405
17419,304.60614
17420,376.88535
17421,416.06427
17422,348.74026
17423,312.05933
17424,278.01123
17425,387.21457
17426,312.2973
17427,370.66254
17428,330.9315
17429,274.96625
17430,256.5567
17431,253.84198
17432,233.42888
17433,238.27449
17434,259.14136
17435,256.6255
17436,287.4921
17437,291.45557
17438,294.60373
17439,276.27634
17440,389.8454
17441,335.46854
17442,329.1429
17443,338.04993
17444,372.19714
17445,434.9757
17446,317.3938
17447,451.25516
17448,394.1399
17449,352.25928
17450,422.31927
17451,408.32614
17452,356.3734
17453,271.6334
17454,301.74823
17455,262.24048
17456,249.05746
17457,248.10605
17458,275.04303
17459,295.90375
17460,320.76266
17461,280.87537
17462,328.0563
17463,237.55789
17464,299.33475
17465,295.48645
17466,453.02628
17467,498.40265
17468,413.86932
17469,443.94696
17470,464.0857
17471,569.83905
17472,435.07605
17473,477.73782
17474,443.29016
17475,276.46414
17476,278.64346
17477,269.2396
17478,237.70093
17479,227.12112
17480,226.59695
17481,209.97256
17482,234.75002
17483,234.55219
17484,236.31339
17485,241.07956
17486,200.16458
17487,199.0169
17488,234.83917
17489,252.97932
17490,250.56158
17491,234.45963
17492,272.73404
17493,259.89368
17494,209.74109
17495,258.4673
17496,244.1194
17497,235.62117
17498,265.7313
17499,248.29994
17500,229.77557
17501,243.61728
17502,238.33154
17503,234.05602
17504,232.17683
17505,217.99512
17506,235.19014
17507,227.27527
17508,230.0048
17509,242.1013
17510,214.59032
17511,202.0086
17512,235.59706
17513,255.16916
17514,251.27692
17515,244.09773
17516,240.44359
17517,317.3917
17518,261.90308
17519,278.22684
18072,413.8988
18073,531.7559
18074,581.90826
18075,483.48883
18076,531.142
18077,518.4616
18078,511.1203
18079,477.6807
18080,570.8042
18081,393.96973
18082,306.55817
18083,330.0517
18084,549.4367
18085,494.41293
18086,551.98303
18087,613.1796
18088,599.5785
18089,544.4576
18090,484.9313
18091,641.0563
18092,600.9948
18093,630.7978
18094,492.32443
18095,543.93884
18096,285.75983
18097,317.37256
18098,315.29102
18099,280.6859
18100,279.52948
18101,271.74945
18102,263.07016
18103,284.18658
18104,340.50357
18105,252.12363
18106,272.31732
18107,264.0235
18108,247.92218
18109,260.9943
18110,262.47687
18111,234.19733
18112,261.83868
18113,275.90237
18114,241.22003
18115,289.69382
18116,267.9319
18117,315.90637
18118,284.6783
18119,365.31827
18120,358.99585
18121,333.77225
18122,371.10867
18123,430.83673
18124,388.4528
18125,335.17505
18126,351.7029
18127,277.04755
18128,310.63025
18129,281.57538
18130,322.78027
18131,276.38705
18132,280.85455
18133,322.66312
18134,367.13165
18135,371.79718
18136,407.88187
18137,435.02133
18138,361.16202
18139,427.4444
18140,460.28754
18141,460.0078
18142,492.7414
18143,469.6919
18144,419.57623
18145,463.1149
18146,434.70386
18147,531.0172
18148,476.5973
18149,433.6966
18150,399.10297
18151,380.02707
18152,477.54657
18153,372.63812
18154,424.3403
18155,307.90704
18156,396.6424
18157,433.67297
18158,489.4507
18159,436.34058
18160,444.98065
18161,425.51035
18162,446.57428
18163,594.4208
18164,474.47156
18165,573.01465
18166,526.9285
18167,577.2425
18168,539.8212
18169,523.91693
18170,508.75974
18171,490.08704
18172,428.75958
18173,511.72424
18174,458.01376
18175,406.77698
18176,518.0831
18177,470.33197
18178,352.2854
18179,456.95367
18180,544.66437
18181,472.3927
18182,586.4487
18183,632.30707
18184,605.8832
18185,547.0127
18186,476.44983
18187,623.3087
18188,581.5024
18189,598.7415
18190,512.03326
18191,666.45325
18192,573.63745
18193,589.34454
18194,651.1707
18195,578.6194
18196,558.7867
18197,592.7236
18198,453.09525
18199,449.88525
18200,494.49814
18201,436.97812
18202,438.1995
18203,386.3115
18204,490.7333
18205,550.5396
18206,611.8286
18207,573.53046
18208,554.8
18209,599.75946
18210,525.33264
18211,615.71124
18212,554.2409
18213,539.46735
18214,575.42896
18215,633.9788
18216,558.5086
18217,524.3629
18218,621.18445
18219,630.12146
18220,564.9455
18221,520.3645
18222,502.688
18223,416.36664
18224,586.3544
18225,448.9087
18226,348.87204
18227,404.95074
18228,417.63876
18229,425.7703
18230,364.35236
18231,379.71918
18232,471.51514
18233,503.92484
18234,524.25275
18235,505.6791
18236,563.1757
18237,537.12354
18238,461.35306
18239,523.80023
18240,486.99747
18241,470.87454
18242,579.52405
18243,461.38678
18244,406.17108
18245,418.66666
18246,444.6787
18247,458.89688
18248,528.2355
18249,410.99448
18250,498.48846
18251,419.65195
18252,486.44186
18253,476.1103
18254,643.66345
18255,588.79535
18256,592.6534
18257,556.6841
18258,537.0365
18259,613.9595
18260,561.04395
18261,661.45935
18262,593.26886
18263,656.3189
18816,420.65982
18817,366.84274
18818,358.02402
18819,368.76605
18820,340.31442
18821,400.7633
18822,329.77002
18823,349.96967
18824,273.15674
18825,281.3746
18826,262.38065
18827,277.57825
18828,260.3491
18829,285.95132
18830,268.24466
18831,254.43115
18832,248.67351
18833,253.89433
18834,275.5787
18835,423.78333
18836,404.01862
18837,491.52005
18838,442.1038
18839,349.53528
18840,469.79285
18841,536.39484
18842,456.2653
18843,395.13464
18844,444.5058
18845,339.93817
18846,450.05035
18847,429.51193
18848,489.9034
18849,463.889
18850,356.6794
18851,341.6922
18852,372.43286
18853,406.27023
18854,478.1601
18855,470.2463
18856,523.71985
18857,527.67456
18858,439.67065
18859,511.60245
18860,495.9254
18861,559.3659
18862,489.98816
18863,459.08755
18864,529.97363
18865,553.9248
18866,518.80975
18867,555.3344
18868,470.36816
18869,514.418
18870,558.7643
18871,424.55005
18872,402.45514
18873,468.54596
18874,357.18665
18875,338.05154
18876,344.45383
18877,399.64117
18878,278.15225
18879,569.7335
18880,365.64023
18881,639.2241
18882,628.3546
18883,646.23535
18884,524.3017
18885,528.02716
18886,520.48413
18887,514.6602
18888,441.2435
18889,542.3268
18890,421.99112
18891,418.96216
18892,384.57962
18893,315.8561
18894,404.0904
18895,363.75916
18896,438.84134
18897,342.01572
18898,309.0782
18899,345.7292
18900,441.55472
18901,514.3959
18902,511.8322
18903,383.1245
18904,475.37823
18905,424.03824
18906,540.50946
18907,575.35034
18908,475.9614
18909,628.6661
18910,529.3041
18911,597.44183
18912,592.1371
18913,680.68036
18914,546.42255
18915,595.9912
18916,609.4947
18917,611.2695
18918,621.76385
18919,552.9754
18920,605.96405
18921,521.796
18922,354.92465
18923,346.72504
18924,287.15787
18925,296.64633
18926,252.33685
18927,257.74323
18928,258.97842
18929,268.81625
18930,271.6326
18931,471.26917
18932,542.4103
18933,546.51996
18934,453.59814
18935,595.2307
18936,512.474
18937,684.9222
18938,728.7836
18939,650.7113
18940,614.73456
18941,661.4505
18942,631.8494
18943,654.7403
18944,643.14844
18945,672.29675
18946,579.8423
18947,520.316
18948,292.10324
18949,289.1527
18950,262.9106
18951,244.12604
18952,251.11285
18953,252.21465
18954,267.30835
18955,263.91168
18956,245.79202
18957,274.7875
18958,227.95033
18959,230.47838
18960,247.22598
18961,225.56184
18962,256.89862
18963,209.07463
18964,239.41945
18965,241.65932
18966,258.94907
18967,237.87497
18968,257.5324
18969,230.79878
18970,242.15286
18971,249.73709
18972,250.08937
18973,258.1687
18974,245.26811
18975,222.13751
18976,227.13286
18977,248.77031
18978,259.43173
18979,282.40833
18980,246.48238
18981,286.72202
18982,233.14522
18983,255.81065
18984,305.854
18985,284.4994
18986,300.36902
18987,335.88373
18988,376.36212
18989,276.3966
18990,333.18823
18991,279.89905
18992,314.6222
18993,245.15657
18994,266.75177
18995,310.37997
18996,278.15564
18997,334.45554
18998,266.5667
18999,317.24896
19000,270.06906
19001,270.60782
19002,286.89618
19003,316.65808
19004,301.87128
19005,424.58502
19006,421.54654
19007,401.09033
19560,265.38293
19561,240.96321
19562,249.49641
19563,271.81995
19564,269.0347
19565,264.85602
19566,283.64264
19567,351.95697
19568,385.46292
19569,307.3777
19570,364.5812
19571,379.15656
19572,356.5106
19573,318.08466
19574,369.912
19575,322.59503
19576,336.4953
19577,374.41663
19578,330.01053
19579,472.7702
19580,443.71158
19581,410.03915
19582,371.714
19583,402.6154
19584,421.31992
19585,445.10233
19586,434.78577
19587,423.72174
19588,410.2251
19589,419.8029
19590,442.52255
19591,459.98755
19592,514.7587
19593,445.88672
19594,475.3387
19595,449.49646
19596,444.15118
19597,264.08832
19598,314.40518
19599,280.4408
19600,225.15663
19601,248.44534
19602,206.0714
19603,234.87651
19604,208.51625
19605,228.73206
19606,205.13683
19607,204.98518
19608,198.49397
19609,192.0704
19610,222.81784
19611,202.28128
19612,205.52914
19613,220.69391
19614,241.16048
19615,227.73645
19616,221.2111
19617,198.92633
19618,217.57817
19619,222.66193
19620,213.0777
19621,254.62257
19622,265.12027
19623,196.66754
19624,199.85017
19625,232.0406
19626,221.10849
19627,244.18268
19628,353.18436
19629,293.70673
19630,285.0135
19631,332.97385
19632,351.19775
19633,360.27567
19634,326.89966
19635,363.3342
19636,253.58481
19637,271.96255
19638,264.7022
19639,297.03757
19640,291.94766
19641,262.87534
19642,280.2997
19643,238.27727
19644,212.1046
19645,261.0387
19646,350.8673
19647,220.64749
19648,219.27676
19649,360.0251
19650,293.01263
19651,327.04828
19652,361.7004
19653,294.62607
19654,268.64474
19655,313.1035
19656,262.40875
19657,266.26532
19658,258.56387
19659,284.88394
19660,258.155
19661,262.8199
19662,290.47333
19663,344.55338
19664,269.05197
19665,236.44194
19666,283.58664
19667,259.1607
19668,253.06018
19669,305.78033
19670,359.3276
19671,376.12796
19672,362.32635
19673,408.4428
19674,375.78195
19675,371.0898
19676,404.0735
19677,336.45013
19678,304.0462
19679,340.19415
19680,421.63492
19681,385.95023
19682,371.5707
19683,367.40417
19684,336.29358
19685,379.20178
19686,277.282
19687,313.85413
19688,351.60715
19689,320.3573
19690,336.71527
19691,302.64313
19692,291.8703
19693,354.91245
19694,384.43875
19695,339.7246
19696,431.39667
19697,547.4072
19698,522.42676
19699,453.46222
19700,490.47028
19701,400.5373
19702,386.36444
19703,529.6226
19704,517.7359
19705,421.86484
19706,469.0904
19707,476.4092
19708,505.61984
19709,516.36444
19710,418.654
19711,484.43134
19712,462.47137
19713,273.58456
19714,319.90143
19715,308.91968
19716,343.29068
19717,304.43915
19718,350.38998
19719,261.83063
19720,297.35782
19721,342.52856
19722,291.45358
19723,303.00024
19724,289.71738
19725,273.79196
19726,212.17316
19727,212.22476
20280,215.27449
20281,233.79749
20282,218.12195
20283,221.88596
20284,256.77866
20285,235.9901
20286,225.97997
20287,246.0588
20288,245.41512
20289,195.26688
20290,240.0977
20291,241.05652
20292,237.27301
20293,246.81273
20294,185.2315
20295,199.48305
20296,197.65228
20297,217.68121
20298,202.25873
20299,209.74657
20300,183.94888
20301,230.58884
20302,212.26875
20303,220.15157
20304,223.62508
20305,225.5985
20306,222.04079
20307,238.30919
20308,250.0685
20309,298.40768
20310,275.32556
20311,302.37384
20312,306.90942
20313,239.05229
20314,271.13815
20315,293.20795
20316,304.286
20317,303.7309
20318,237.11105
20319,272.8105
20320,272.9603
20321,270.71143
20322,271.45743
20323,270.50073
20324,260.2056
20325,244.55003
20326,235.60399
20327,234.17351
20328,248.79047
20329,273.31357
20330,254.33926
20331,292.24185
20332,278.63272
20333,312.0587
20334,312.61115
20335,297.4548
20336,303.44513
20337,213.58455
20338,288.621
20339,266.5855
20340,268.66
20341,298.27896
20342,260.08145
20343,267.272
20344,273.27667
20345,290.94687
20346,268.58023
20347,272.14017
20348,266.2304
20349,272.22778
20350,269.76144
20351,279.87576
20352,297.19305
20353,261.32233
20354,292.41345
20355,354.28528
20356,338.86334
20357,311.96295
20358,332.8704
20359,326.3015
20360,328.76074
20361,291.64496
20362,330.43866
20363,345.27954
20364,359.17868
20365,364.6641
20366,314.7105
20367,303.73315
20368,340.22305
20369,325.99066
20370,346.42773
20371,240.84413
20372,206.73515
20373,240.85469
20374,222.9313
20375,231.89224
20376,216.3279
20377,181.15121
20378,224.65874
20379,245.76637
20380,290.00748
20381,267.60275
20382,274.22412
20383,314.48877
20384,292.45047
20385,213.16737
20386,246.60117
20387,258.75113
20388,242.15663
20389,260.76187
20390,191.3217
20391,194.11432
20392,206.65005
20393,218.9384
20394,218.47865
20395,218.87152
20396,212.68909
20397,228.01239
20398,194.50705
20399,227.8629
20400,224.10999
20401,186.95564
20402,219.20987
20403,206.93015
20404,264.5559
20405,258.9476
20406,243.23149
20407,248.4536
20408,244.8087
20409,212.65703
20410,229.2212
20411,243.27168
20412,245.54478
20413,272.96594
20414,213.12086
20415,193.11392
20416,209.48367
20417,226.85638
20418,214.42755
20419,238.37044
20420,221.9464
20421,245.85358
20422,221.91568
20423,249.80177
20424,246.94824
20425,220.5186
20426,266.76654
20427,307.06476
20428,322.56964
20429,340.63748
20430,311.0416
20431,316.77087
20432,351.15488
20433,264.72668
20434,282.87775
20435,284.7878
20436,276.89996
20437,270.9484
20438,234.19714
20439,226.57307
20440,235.5717
20441,263.20682
20442,263.14777
20443,277.38025
20444,248.43333
20445,262.75836
20446,273.48303
20447,295.32028
20448,262.211
20449,253.41327
20450,259.22797
20451,270.02737
20452,302.72766
20453,305.75024
20454,317.00656
20455,345.21423
20456,370.90155
20457,306.3787
20458,381.14246
20459,329.73956
20460,332.6411
20461,351.47137
20462,270.1197
20463,272.07806
20464,314.91855
20465,298.13757
20466,314.4448
20467,297.61197
20468,281.22076
20469,276.35977
20470,299.76917
20471,301.82416
21024,347.0287
21025,345.44907
21026,368.5124
21027,326.74445
21028,327.42908
21029,343.43246
21030,361.87888
21031,336.5809
21032,365.63242
21033,357.66696
21034,359.31696
21035,334.86487
21036,354.23483
21037,342.75528
21038,323.21707
21039,341.36597
21040,333.90594
21041,320.47964
21042,336.96075
21043,314.03485
21044,314.34705
21045,282.7169
21046,262.89417
21047,311.63965
21048,310.5387
21049,330.44788
21050,343.96985
21051,303.0463
21052,298.4258
21053,366.73383
21054,360.8897
21055,322.4644
21056,347.03925
21057,296.85672
21058,329.40665
21059,357.19366
21060,343.45758
21061,351.5725
21062,355.5193
21063,293.2999
21064,344.38553
21065,298.839
21066,319.45663
21067,292.9885
21068,302.4384
21069,300.91608
21070,313.6384
21071,338.25708
21072,325.23602
21073,324.99265
21074,324.21484
21075,346.996
21076,318.77332
21077,333.6511
21078,345.24728
21079,325.4411
21080,367.41022
21081,316.33447
21082,320.95782
21083,295.8158
21084,355.79053
21085,323.72598
21086,323.38727
21087,326.8096
21088,337.4751
21089,302.63535
21090,284.06693
21091,313.53708
21092,307.27518
21093,309.6481
21094,338.70322
21095,296.7285
21096,248.66225
21097,204.96704
21098,258.35626
21099,252.10889
21100,258.4449
21101,278.94873
21102,273.53775
21103,245.912
21104,266.5654
21105,268.1775
21106,264.96243
21107,248.93643
21108,241.8617
21109,238.77574
21110,222.8044
21111,204.88322
21112,198.12256
21113,238.02261
21114,223.26366
21115,233.09882
21116,234.96489
21117,255.67415
21118,237.92987
21119,260.90347
21120,279.19135
21121,268.1613
21122,276.55164
21123,296.1972
21124,264.56744
21125,294.85388
21126,302.0591
21127,281.9987
21128,321.67282
21129,258.0909
21130,272.12256
21131,297.58755
21132,258.98514
21133,230.65921
21134,246.97133
21135,217.55624
21136,220.72803
21137,248.66179
21138,226.53282
21139,264.3143
21140,265.04886
21141,265.6755
21142,253.77203
21143,287.75177
21144,273.31036
21145,276.0794
21146,276.26514
21147,307.76453
21148,287.2683
21149,318.95953
21150,344.52432
21151,318.7
21152,374.64032
21153,328.2845
21154,297.2943
21155,326.07495
21156,310.03958
21157,318.10007
21158,303.10318
21159,306.4135
21160,310.57193
21161,306.825
21162,273.0563
21163,308.6517
21164,331.69354
21165,310.5534
21166,345.77518
21167,369.9786
21168,375.8213
21169,299.48413
21170,304.50925
21171,338.52838
21172,312.6546
21173,354.44388
21174,333.08145
21175,323.658
21176,349.41547
21177,290.2011
21178,246.53825
21179,243.11475
21180,235.20639
21181,233.54106
21182,246.65425
21183,203.69775
21184,210.20325
21185,239.78705
21186,254.0045
21187,277.94785
21188,274.95117
21189,269.71396
21190,271.01648
21191,313.6495
21744,313.16956
21745,308.63416
21746,330.52664
21747,325.9071
21748,323.7868
21749,333.44748
21750,352.87808
21751,333.6679
21752,316.45718
21753,279.8421
21754,292.2861
21755,359.58926
21756,310.18124
21757,308.84494
21758,324.0879
21759,396.87704
21760,310.63992
21761,396.07166
21762,313.55426
21763,347.1595
21764,289.61166
21765,392.3652
21766,346.69452
21767,306.31772
21768,367.4807
21769,321.16766
21770,361.62625
21771,340.03323
21772,323.65692
21773,353.64764
21774,326.43427
21775,325.6401
21776,294.4732
21777,324.1165
21778,338.0543
21779,347.89868
21780,363.68958
21781,323.34753
21782,313.42816
21783,328.59958
21784,321.31226
21785,330.83517
21786,316.68863
21787,296.87024
21788,362.35168
21789,310.11652
21790,368.5583
21791,383.83792
21792,332.10126
21793,270.97733
21794,296.37048
21795,324.8349
21796,300.45767
21797,335.8769
21798,289.10214
21799,332.94965
21800,293.2483
21801,300.99683
21802,311.30093
21803,274.7951
21804,287.17792
21805,268.94925
21806,265.7952
21807,249.4827
21808,273.9187
21809,296.29147
21810,272.3496
21811,342.96594
21812,298.329
21813,353.51294
21814,321.16315
21815,332.08194
21816,388.61136
21817,302.8991
21818,380.75897
21819,401.00592
21820,372.20416
21821,379.6359
21822,339.3603
21823,361.20395
21824,308.59625
21825,366.37668
21826,350.57135
21827,296.21658
21828,340.6219
21829,351.9304
21830,342.1613
21831,299.19092
21832,322.2796
21833,314.5799
21834,341.19055
21835,374.28326
21836,380.14313
21837,434.4034
21838,271.3023
21839,342.77484
21840,317.89783
21841,315.10904
21842,305.71463
21843,311.46548
21844,320.68268
21845,321.54276
21846,322.39682
